ID,Loss
0,4.456559181213379
500,0.4274775981903076
1000,0.42706871032714844
1500,0.42569586634635925
2000,0.41589996218681335
2500,0.2634321451187134
3000,0.1508278101682663
3500,0.11352028697729111
4000,0.09147156029939651
4500,0.07901382446289062
5000,0.07078471779823303
5500,0.0655946210026741
6000,0.061611589044332504
6500,0.05848893150687218
7000,0.05601911246776581
7500,0.05391811951994896
8000,0.05223948881030083
8500,0.05092718079686165
9000,0.04985855519771576
9500,0.048966921865940094
10000,0.04818331450223923
10500,0.04750322550535202
11000,0.04690728336572647
11500,0.04637354984879494
12000,0.045905523002147675
12500,0.04541035741567612
13000,0.04496331512928009
13500,0.04452498257160187
14000,0.0440986305475235
14500,0.04367905110120773
15000,0.04325142502784729
15500,0.04282620549201965
16000,0.042400989681482315
16500,0.04209696874022484
17000,0.041569825261831284
17500,0.04115565866231918
18000,0.040750350803136826
18500,0.04034741595387459
19000,0.03994803875684738
19500,0.03955521807074547
20000,0.03917592391371727
20500,0.038818906992673874
21000,0.038474272936582565
21500,0.03814837709069252
22000,0.03783942013978958
22500,0.037531111389398575
23000,0.03741389513015747
23500,0.0369519479572773
24000,0.03666199743747711
24500,0.03638420253992081
25000,0.03611360490322113
25500,0.03585032746195793
26000,0.03564651310443878
26500,0.03535350784659386
27000,0.03509270399808884
27500,0.034849122166633606
28000,0.03461093083024025
28500,0.03439382091164589
29000,0.03415185585618019
29500,0.033928751945495605
30000,0.033725012093782425
30500,0.03349297121167183
31000,0.03327779099345207
31500,0.03306559845805168
32000,0.032854653894901276
32500,0.032644812017679214
33000,0.0324367955327034
33500,0.032228946685791016
34000,0.0320206880569458
34500,0.032027702778577805
35000,0.0316096693277359
35500,0.03140385448932648
36000,0.031199580058455467
36500,0.030995775014162064
37000,0.030794264748692513
37500,0.03059346228837967
38000,0.030410965904593468
38500,0.030200954526662827
39000,0.030006423592567444
39500,0.029811035841703415
40000,0.029618753120303154
40500,0.029427548870444298
41000,0.029268700629472733
41500,0.02905287779867649
42000,0.028869260102510452
42500,0.028691254556179047
43000,0.028645245358347893
43500,0.028338797390460968
44000,0.028168514370918274
44500,0.028557468205690384
45000,0.027849091216921806
45500,0.027719929814338684
46000,0.02752913162112236
46500,0.027401158586144447
47000,0.02728143520653248
47500,0.027086718007922173
48000,0.026944203302264214
48500,0.026806503534317017
49000,0.026666920632123947
49500,0.026533521711826324
49999,0.026393353939056396
