ID,Loss
0,3.9763028621673584
500,0.43716877698898315
1000,0.4361119270324707
1500,0.43126896023750305
2000,0.3126588761806488
2500,0.2289934903383255
3000,0.11592619121074677
3500,0.08639619499444962
4000,0.07190900295972824
4500,0.06102583184838295
5000,0.05381518602371216
5500,0.04980161786079407
6000,0.04732311889529228
6500,0.045372575521469116
7000,0.04366203024983406
7500,0.042147308588027954
8000,0.0407831110060215
8500,0.03939705714583397
9000,0.03800209239125252
9500,0.03677805885672569
10000,0.035768426954746246
10500,0.0349210649728775
11000,0.03418584540486336
11500,0.03352125734090805
12000,0.03290543705224991
12500,0.03237137198448181
13000,0.03172748535871506
13500,0.031150104478001595
14000,0.03056751750409603
14500,0.02999558299779892
15000,0.029444245621562004
15500,0.028924887999892235
16000,0.028436167165637016
16500,0.02817407064139843
17000,0.02758411131799221
17500,0.0272773876786232
18000,0.026847345754504204
18500,0.026560548692941666
19000,0.026236075907945633
19500,0.02588280476629734
20000,0.02558288723230362
20500,0.025294126942753792
21000,0.02501111663877964
21500,0.02473641000688076
22000,0.024468282237648964
22500,0.024209924042224884
23000,0.02396005019545555
23500,0.0238413717597723
24000,0.023484021425247192
24500,0.02325626276433468
25000,0.02308601886034012
25500,0.02281896583735943
26000,0.022612089291214943
26500,0.02260476164519787
27000,0.022233564406633377
27500,0.022069377824664116
28000,0.021893303841352463
28500,0.021736010909080505
29000,0.02158920280635357
29500,0.021444175392389297
30000,0.021307948976755142
30500,0.0211776215583086
31000,0.02105306088924408
31500,0.020931178703904152
32000,0.020815778523683548
32500,0.02070147730410099
33000,0.020591745153069496
33500,0.02066340111196041
34000,0.020380068570375443
34500,0.020276624709367752
35000,0.020176561549305916
35500,0.020077498629689217
36000,0.019980857148766518
36500,0.019911888986825943
37000,0.02047731541097164
37500,0.019703181460499763
38000,0.019613245502114296
38500,0.020493336021900177
39000,0.01943279430270195
39500,0.019343195483088493
40000,0.01927977055311203
40500,0.019165998324751854
41000,0.019078204408288002
41500,0.01899079419672489
42000,0.018903275951743126
42500,0.018817374482750893
43000,0.018729815259575844
43500,0.018641719594597816
44000,0.01855366677045822
44500,0.018465140834450722
45000,0.01847466081380844
45500,0.01828872412443161
46000,0.018498143181204796
46500,0.018109114840626717
47000,0.018024267628788948
47500,0.017960961908102036
48000,0.017857970669865608
48500,0.01774575747549534
49000,0.017653414979577065
49500,0.017563316971063614
49999,0.017480505630373955
