ID,Loss
0,4.277318477630615
500,0.4447593092918396
1000,0.44432270526885986
1500,0.4426622688770294
2000,0.4267342686653137
2500,0.29042282700538635
3000,0.14438840746879578
3500,0.11051380634307861
4000,0.094749815762043
4500,0.08304759860038757
5000,0.06919249147176743
5500,0.05905074626207352
6000,0.053120292723178864
6500,0.04837381839752197
7000,0.044931329786777496
7500,0.041965413838624954
8000,0.03912432864308357
8500,0.03665304556488991
9000,0.03470154479146004
9500,0.03309493511915207
10000,0.03165958449244499
10500,0.030347375199198723
11000,0.02912887930870056
11500,0.02823072113096714
12000,0.027069132775068283
12500,0.026253867894411087
13000,0.025566797703504562
13500,0.02497350424528122
14000,0.02445574849843979
14500,0.023984307423233986
15000,0.023550627753138542
15500,0.023138921707868576
16000,0.02274426445364952
16500,0.022366678342223167
17000,0.022001149132847786
17500,0.021647870540618896
18000,0.021309299394488335
18500,0.020987361669540405
19000,0.020678604021668434
19500,0.02038509212434292
20000,0.0201059989631176
20500,0.019842712208628654
21000,0.019599251449108124
21500,0.01937703974545002
22000,0.019148556515574455
22500,0.018946869298815727
23000,0.01876043900847435
23500,0.01858639530837536
24000,0.01843114010989666
24500,0.018274273723363876
25000,0.01816455088555813
25500,0.0180040393024683
26000,0.01788237690925598
26500,0.017769353464245796
27000,0.017663387581706047
27500,0.01756391115486622
28000,0.017471328377723694
28500,0.01738426648080349
29000,0.017303382977843285
29500,0.01722496934235096
30000,0.01714993454515934
30500,0.01707853190600872
31000,0.01702542044222355
31500,0.016944220289587975
32000,0.016880938783288002
32500,0.016824379563331604
33000,0.0173855721950531
33500,0.01670823059976101
34000,0.016649458557367325
34500,0.01659618876874447
35000,0.016544386744499207
35500,0.016500193625688553
36000,0.016445238143205643
36500,0.016397299244999886
37000,0.016350887715816498
37500,0.016305455937981606
38000,0.016261020675301552
38500,0.016217965632677078
39000,0.01617516204714775
39500,0.016134051606059074
40000,0.016092894598841667
40500,0.016052642837166786
41000,0.016013359650969505
41500,0.015974480658769608
42000,0.015970462933182716
42500,0.015898162499070168
43000,0.015861131250858307
43500,0.015825465321540833
44000,0.015789492055773735
44500,0.015753189101815224
45000,0.01572379097342491
45500,0.01568370684981346
46000,0.015650397166609764
46500,0.0156155526638031
47000,0.015591565519571304
47500,0.0155484052374959
48000,0.015515564009547234
48500,0.01548344548791647
49000,0.015451235696673393
49500,0.01541932299733162
49999,0.015387972816824913
