0,2.37079072
500,0.26080659
1000,0.258951038
1500,0.13394697
2000,0.076005034
2500,0.05544417
3000,0.045123018
3500,0.037751649
4000,0.033406552
4500,0.031063007
5000,0.029610991
5500,0.028746769
6000,0.027985472
6500,0.027306525
7000,0.026666645
7500,0.026073873
8000,0.025529029
8500,0.025039218
9000,0.024580218
9500,0.024148546
10000,0.023738878
10500,0.023356833
11000,0.022833588
11500,0.022356328
12000,0.02198294
12500,0.021648793
13000,0.021340406
13500,0.021050451
14000,0.020816993
14500,0.020516215
15000,0.020266766
15500,0.020030312
16000,0.019816054
16500,0.019586746
17000,0.019358473
17500,0.019149886
18000,0.0189521
18500,0.018765053
19000,0.018588336
19500,0.018424246
20000,0.01827066
20500,0.018127277
21000,0.017993923
21500,0.017868854
22000,0.017750597
22500,0.017639687
23000,0.017529353
23500,0.017424429
24000,0.018109852
24500,0.017245533
25000,0.017125251
25500,0.017027793
26000,0.016931836
26500,0.016838875
27000,0.016745742
27500,0.016653603
28000,0.017169904
28500,0.016471608
29000,0.016381973
29500,0.016293174
30000,0.016205555
30500,0.016119108
31000,0.016033035
31500,0.015948577
32000,0.015864665
32500,0.015780462
33000,0.015697801
33500,0.015618725
34000,0.015534182
34500,0.015453534
35000,0.015373714
35500,0.015294491
36000,0.01521634
36500,0.015140549
37000,0.015060839
37500,0.014983917
38000,0.014907015
38500,0.014831456
39000,0.014760706
39500,0.014681729
40000,0.014607609
40500,0.014979968
41000,0.014461678
41500,0.014388973
42000,0.01431708
42500,0.014245987
43000,0.014543151
43500,0.014383777
44000,0.01407088
44500,0.014039796
45000,0.013898162
45500,0.013827891
46000,0.013760019
46500,0.013938406
47000,0.013623419
47500,0.014543186
48000,0.013489578
48500,0.013431891
49000,0.013353619
49500,0.013286472
49999,0.013219372
