ID,Loss
0,4.686853408813477
500,4.686853408813477
1000,4.686853408813477
1500,4.686853408813477
2000,4.686853408813477
2500,4.686853408813477
3000,4.686853408813477
3500,4.686853408813477
4000,4.686853408813477
4500,4.686853408813477
5000,4.686853408813477
5500,4.686853408813477
6000,4.686853408813477
6500,4.686853408813477
7000,4.686853408813477
7500,4.686853408813477
8000,4.686853408813477
8500,4.686853408813477
9000,4.686853408813477
9500,4.686853408813477
10000,4.686853408813477
10500,4.686853408813477
11000,4.686853408813477
11500,4.686853408813477
12000,4.686853408813477
12500,4.686853408813477
13000,4.686853408813477
13500,4.686853408813477
14000,4.686853408813477
14500,4.686853408813477
15000,4.686853408813477
15500,4.686853408813477
16000,4.686853408813477
16500,4.686853408813477
17000,4.686853408813477
17500,4.686853408813477
18000,4.686853408813477
18500,4.686853408813477
19000,4.686853408813477
19500,4.686853408813477
20000,4.686853408813477
20500,4.686853408813477
21000,4.686853408813477
21500,4.686853408813477
22000,4.686853408813477
22500,4.686853408813477
23000,4.686853408813477
23500,4.686853408813477
24000,4.686853408813477
24500,4.686853408813477
25000,4.686853408813477
25500,4.686853408813477
26000,4.686853408813477
26500,4.686853408813477
27000,4.686853408813477
27500,4.686853408813477
28000,4.686853408813477
28500,4.686853408813477
29000,4.686853408813477
29500,4.686853408813477
30000,4.686853408813477
30500,4.686853408813477
31000,4.686853408813477
31500,4.686853408813477
32000,4.686853408813477
32500,4.686853408813477
33000,4.686853408813477
33500,4.686853408813477
34000,4.686853408813477
34500,4.686853408813477
35000,4.686853408813477
35500,4.686853408813477
36000,4.686853408813477
36500,4.686853408813477
37000,4.686853408813477
37500,4.686853408813477
38000,4.686853408813477
38500,4.686853408813477
39000,4.686853408813477
39500,4.686853408813477
40000,4.686853408813477
40500,4.686853408813477
41000,4.686853408813477
41500,4.686853408813477
42000,4.686853408813477
42500,4.686853408813477
43000,4.686853408813477
43500,4.686853408813477
44000,4.686853408813477
44500,4.686853408813477
45000,4.686853408813477
45500,4.686853408813477
46000,4.686853408813477
46500,4.686853408813477
47000,4.686853408813477
47500,4.686853408813477
48000,4.686853408813477
48500,4.686853408813477
49000,4.686853408813477
49500,4.686853408813477
49999,4.686853408813477
